"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"02/05/2024 15:00:00 - 02/05/2024 16:00:00","BZN|IT-North","Without sequence","97.57","",""
"02/05/2024 16:00:00 - 02/05/2024 17:00:00","BZN|IT-North","Without sequence","97.57","",""
"02/05/2024 17:00:00 - 02/05/2024 18:00:00","BZN|IT-North","Without sequence","97.66","",""
"02/05/2024 18:00:00 - 02/05/2024 19:00:00","BZN|IT-North","Without sequence","100.0","",""
"02/05/2024 19:00:00 - 02/05/2024 20:00:00","BZN|IT-North","Without sequence","115.0","",""
"02/05/2024 20:00:00 - 02/05/2024 21:00:00","BZN|IT-North","Without sequence","127.29","",""
"02/05/2024 21:00:00 - 02/05/2024 22:00:00","BZN|IT-North","Without sequence","108.26","",""
"02/05/2024 22:00:00 - 02/05/2024 23:00:00","BZN|IT-North","Without sequence","99.5","",""
"02/05/2024 23:00:00 - 03/05/2024 00:00:00","BZN|IT-North","Without sequence","90.1","",""
"03/05/2024 00:00:00 - 03/05/2024 01:00:00","BZN|IT-North","Without sequence","77.09","",""
"03/05/2024 01:00:00 - 03/05/2024 02:00:00","BZN|IT-North","Without sequence","73.13","",""
"03/05/2024 02:00:00 - 03/05/2024 03:00:00","BZN|IT-North","Without sequence","65.0","",""
"03/05/2024 03:00:00 - 03/05/2024 04:00:00","BZN|IT-North","Without sequence","71.63","",""
"03/05/2024 04:00:00 - 03/05/2024 05:00:00","BZN|IT-North","Without sequence","58.9","",""
"03/05/2024 05:00:00 - 03/05/2024 06:00:00","BZN|IT-North","Without sequence","67.59","",""
"03/05/2024 06:00:00 - 03/05/2024 07:00:00","BZN|IT-North","Without sequence","90.1","",""
"03/05/2024 07:00:00 - 03/05/2024 08:00:00","BZN|IT-North","Without sequence","94.77","",""
"03/05/2024 08:00:00 - 03/05/2024 09:00:00","BZN|IT-North","Without sequence","94.3","",""
"03/05/2024 09:00:00 - 03/05/2024 10:00:00","BZN|IT-North","Without sequence","91.75","",""
"03/05/2024 10:00:00 - 03/05/2024 11:00:00","BZN|IT-North","Without sequence","90.1","",""
"03/05/2024 11:00:00 - 03/05/2024 12:00:00","BZN|IT-North","Without sequence","80.8","",""
"03/05/2024 12:00:00 - 03/05/2024 13:00:00","BZN|IT-North","Without sequence","74.97","",""
"03/05/2024 13:00:00 - 03/05/2024 14:00:00","BZN|IT-North","Without sequence","69.3","",""
"03/05/2024 14:00:00 - 03/05/2024 15:00:00","BZN|IT-North","Without sequence","78.13","",""
"03/05/2024 15:00:00 - 03/05/2024 16:00:00","BZN|IT-North","Without sequence","80.01","",""
"03/05/2024 16:00:00 - 03/05/2024 17:00:00","BZN|IT-North","Without sequence","78.13","",""
"03/05/2024 17:00:00 - 03/05/2024 18:00:00","BZN|IT-North","Without sequence","78.13","",""
"03/05/2024 18:00:00 - 03/05/2024 19:00:00","BZN|IT-North","Without sequence","92.2","",""
"03/05/2024 19:00:00 - 03/05/2024 20:00:00","BZN|IT-North","Without sequence","101.43","",""
"03/05/2024 20:00:00 - 03/05/2024 21:00:00","BZN|IT-North","Without sequence","114.05","",""
"03/05/2024 21:00:00 - 03/05/2024 22:00:00","BZN|IT-North","Without sequence","105.0","",""
"03/05/2024 22:00:00 - 03/05/2024 23:00:00","BZN|IT-North","Without sequence","97.15","",""
"03/05/2024 23:00:00 - 04/05/2024 00:00:00","BZN|IT-North","Without sequence","93.2","",""
"04/05/2024 00:00:00 - 04/05/2024 01:00:00","BZN|IT-North","Without sequence","92.99","",""
"04/05/2024 01:00:00 - 04/05/2024 02:00:00","BZN|IT-North","Without sequence","86.08","",""
"04/05/2024 02:00:00 - 04/05/2024 03:00:00","BZN|IT-North","Without sequence","81.5","",""
"04/05/2024 03:00:00 - 04/05/2024 04:00:00","BZN|IT-North","Without sequence","82.12","",""
"04/05/2024 04:00:00 - 04/05/2024 05:00:00","BZN|IT-North","Without sequence","84.06","",""
"04/05/2024 05:00:00 - 04/05/2024 06:00:00","BZN|IT-North","Without sequence","81.2","",""
"04/05/2024 06:00:00 - 04/05/2024 07:00:00","BZN|IT-North","Without sequence","86.4","",""
"04/05/2024 07:00:00 - 04/05/2024 08:00:00","BZN|IT-North","Without sequence","92.99","",""
"04/05/2024 08:00:00 - 04/05/2024 09:00:00","BZN|IT-North","Without sequence","93.06","",""
"04/05/2024 09:00:00 - 04/05/2024 10:00:00","BZN|IT-North","Without sequence","85.0","",""
"04/05/2024 10:00:00 - 04/05/2024 11:00:00","BZN|IT-North","Without sequence","55.0","",""
"04/05/2024 11:00:00 - 04/05/2024 12:00:00","BZN|IT-North","Without sequence","62.5","",""
"04/05/2024 12:00:00 - 04/05/2024 13:00:00","BZN|IT-North","Without sequence","60.0","",""
"04/05/2024 13:00:00 - 04/05/2024 14:00:00","BZN|IT-North","Without sequence","50.98","",""
"04/05/2024 14:00:00 - 04/05/2024 15:00:00","BZN|IT-North","Without sequence","31.0","",""
"04/05/2024 15:00:00 - 04/05/2024 16:00:00","BZN|IT-North","Without sequence","31.2","",""
"04/05/2024 16:00:00 - 04/05/2024 17:00:00","BZN|IT-North","Without sequence","32.08","",""
"04/05/2024 17:00:00 - 04/05/2024 18:00:00","BZN|IT-North","Without sequence","71.59","",""
"04/05/2024 18:00:00 - 04/05/2024 19:00:00","BZN|IT-North","Without sequence","91.91","",""
"04/05/2024 19:00:00 - 04/05/2024 20:00:00","BZN|IT-North","Without sequence","108.07","",""
"04/05/2024 20:00:00 - 04/05/2024 21:00:00","BZN|IT-North","Without sequence","115.74","",""
"04/05/2024 21:00:00 - 04/05/2024 22:00:00","BZN|IT-North","Without sequence","104.1","",""
"04/05/2024 22:00:00 - 04/05/2024 23:00:00","BZN|IT-North","Without sequence","100.0","",""
"04/05/2024 23:00:00 - 05/05/2024 00:00:00","BZN|IT-North","Without sequence","93.06","",""
"05/05/2024 00:00:00 - 05/05/2024 01:00:00","BZN|IT-North","Without sequence","84.93","",""
"05/05/2024 01:00:00 - 05/05/2024 02:00:00","BZN|IT-North","Without sequence","80.44","",""
"05/05/2024 02:00:00 - 05/05/2024 03:00:00","BZN|IT-North","Without sequence","79.09","",""
"05/05/2024 03:00:00 - 05/05/2024 04:00:00","BZN|IT-North","Without sequence","75.4","",""
"05/05/2024 04:00:00 - 05/05/2024 05:00:00","BZN|IT-North","Without sequence","70.0","",""
"05/05/2024 05:00:00 - 05/05/2024 06:00:00","BZN|IT-North","Without sequence","67.59","",""
"05/05/2024 06:00:00 - 05/05/2024 07:00:00","BZN|IT-North","Without sequence","70.0","",""
"05/05/2024 07:00:00 - 05/05/2024 08:00:00","BZN|IT-North","Without sequence","75.4","",""
"05/05/2024 08:00:00 - 05/05/2024 09:00:00","BZN|IT-North","Without sequence","73.06","",""
"05/05/2024 09:00:00 - 05/05/2024 10:00:00","BZN|IT-North","Without sequence","65.0","",""
"05/05/2024 10:00:00 - 05/05/2024 11:00:00","BZN|IT-North","Without sequence","25.0","",""
"05/05/2024 11:00:00 - 05/05/2024 12:00:00","BZN|IT-North","Without sequence","24.78","",""
"05/05/2024 12:00:00 - 05/05/2024 13:00:00","BZN|IT-North","Without sequence","30.0","",""
"05/05/2024 13:00:00 - 05/05/2024 14:00:00","BZN|IT-North","Without sequence","10.12","",""
"05/05/2024 14:00:00 - 05/05/2024 15:00:00","BZN|IT-North","Without sequence","10.0","",""
"05/05/2024 15:00:00 - 05/05/2024 16:00:00","BZN|IT-North","Without sequence","31.0","",""
"05/05/2024 16:00:00 - 05/05/2024 17:00:00","BZN|IT-North","Without sequence","49.87","",""
"05/05/2024 17:00:00 - 05/05/2024 18:00:00","BZN|IT-North","Without sequence","70.0","",""
"05/05/2024 18:00:00 - 05/05/2024 19:00:00","BZN|IT-North","Without sequence","95.0","",""
"05/05/2024 19:00:00 - 05/05/2024 20:00:00","BZN|IT-North","Without sequence","97.31","",""
"05/05/2024 20:00:00 - 05/05/2024 21:00:00","BZN|IT-North","Without sequence","110.0","",""
"05/05/2024 21:00:00 - 05/05/2024 22:00:00","BZN|IT-North","Without sequence","100.42","",""
"05/05/2024 22:00:00 - 05/05/2024 23:00:00","BZN|IT-North","Without sequence","99.14","",""
"05/05/2024 23:00:00 - 06/05/2024 00:00:00","BZN|IT-North","Without sequence","92.99","",""
"06/05/2024 00:00:00 - 06/05/2024 01:00:00","BZN|IT-North","Without sequence","84.93","",""
"06/05/2024 01:00:00 - 06/05/2024 02:00:00","BZN|IT-North","Without sequence","78.7","",""
"06/05/2024 02:00:00 - 06/05/2024 03:00:00","BZN|IT-North","Without sequence","77.36","",""
"06/05/2024 03:00:00 - 06/05/2024 04:00:00","BZN|IT-North","Without sequence","77.15","",""
"06/05/2024 04:00:00 - 06/05/2024 05:00:00","BZN|IT-North","Without sequence","78.78","",""
"06/05/2024 05:00:00 - 06/05/2024 06:00:00","BZN|IT-North","Without sequence","90.1","",""
"06/05/2024 06:00:00 - 06/05/2024 07:00:00","BZN|IT-North","Without sequence","104.72","",""
"06/05/2024 07:00:00 - 06/05/2024 08:00:00","BZN|IT-North","Without sequence","125.32","",""
"06/05/2024 08:00:00 - 06/05/2024 09:00:00","BZN|IT-North","Without sequence","125.52","",""
"06/05/2024 09:00:00 - 06/05/2024 10:00:00","BZN|IT-North","Without sequence","117.21","",""
"06/05/2024 10:00:00 - 06/05/2024 11:00:00","BZN|IT-North","Without sequence","104.24","",""
"06/05/2024 11:00:00 - 06/05/2024 12:00:00","BZN|IT-North","Without sequence","103.51","",""
"06/05/2024 12:00:00 - 06/05/2024 13:00:00","BZN|IT-North","Without sequence","98.18","",""
"06/05/2024 13:00:00 - 06/05/2024 14:00:00","BZN|IT-North","Without sequence","98.18","",""
"06/05/2024 14:00:00 - 06/05/2024 15:00:00","BZN|IT-North","Without sequence","100.0","",""
"06/05/2024 15:00:00 - 06/05/2024 16:00:00","BZN|IT-North","Without sequence","99.4","",""
"06/05/2024 16:00:00 - 06/05/2024 17:00:00","BZN|IT-North","Without sequence","103.51","",""
"06/05/2024 17:00:00 - 06/05/2024 18:00:00","BZN|IT-North","Without sequence","103.87","",""
"06/05/2024 18:00:00 - 06/05/2024 19:00:00","BZN|IT-North","Without sequence","110.85","",""
"06/05/2024 19:00:00 - 06/05/2024 20:00:00","BZN|IT-North","Without sequence","130.81","",""
"06/05/2024 20:00:00 - 06/05/2024 21:00:00","BZN|IT-North","Without sequence","138.95","",""
"06/05/2024 21:00:00 - 06/05/2024 22:00:00","BZN|IT-North","Without sequence","118.0","",""
"06/05/2024 22:00:00 - 06/05/2024 23:00:00","BZN|IT-North","Without sequence","104.36","",""
"06/05/2024 23:00:00 - 07/05/2024 00:00:00","BZN|IT-North","Without sequence","98.65","",""
"07/05/2024 00:00:00 - 07/05/2024 01:00:00","BZN|IT-North","Without sequence","102.09","",""
"07/05/2024 01:00:00 - 07/05/2024 02:00:00","BZN|IT-North","Without sequence","98.92","",""
"07/05/2024 02:00:00 - 07/05/2024 03:00:00","BZN|IT-North","Without sequence","90.5","",""
"07/05/2024 03:00:00 - 07/05/2024 04:00:00","BZN|IT-North","Without sequence","90.1","",""
"07/05/2024 04:00:00 - 07/05/2024 05:00:00","BZN|IT-North","Without sequence","90.1","",""
"07/05/2024 05:00:00 - 07/05/2024 06:00:00","BZN|IT-North","Without sequence","98.92","",""
"07/05/2024 06:00:00 - 07/05/2024 07:00:00","BZN|IT-North","Without sequence","102.38","",""
"07/05/2024 07:00:00 - 07/05/2024 08:00:00","BZN|IT-North","Without sequence","120.34","",""
"07/05/2024 08:00:00 - 07/05/2024 09:00:00","BZN|IT-North","Without sequence","140.0","",""
"07/05/2024 09:00:00 - 07/05/2024 10:00:00","BZN|IT-North","Without sequence","139.84","",""
"07/05/2024 10:00:00 - 07/05/2024 11:00:00","BZN|IT-North","Without sequence","114.17","",""
"07/05/2024 11:00:00 - 07/05/2024 12:00:00","BZN|IT-North","Without sequence","105.69","",""
"07/05/2024 12:00:00 - 07/05/2024 13:00:00","BZN|IT-North","Without sequence","100.0","",""
"07/05/2024 13:00:00 - 07/05/2024 14:00:00","BZN|IT-North","Without sequence","98.53","",""
"07/05/2024 14:00:00 - 07/05/2024 15:00:00","BZN|IT-North","Without sequence","100.61","",""
"07/05/2024 15:00:00 - 07/05/2024 16:00:00","BZN|IT-North","Without sequence","101.12","",""
"07/05/2024 16:00:00 - 07/05/2024 17:00:00","BZN|IT-North","Without sequence","102.09","",""
"07/05/2024 17:00:00 - 07/05/2024 18:00:00","BZN|IT-North","Without sequence","102.09","",""
"07/05/2024 18:00:00 - 07/05/2024 19:00:00","BZN|IT-North","Without sequence","107.19","",""
"07/05/2024 19:00:00 - 07/05/2024 20:00:00","BZN|IT-North","Without sequence","134.93","",""
"07/05/2024 20:00:00 - 07/05/2024 21:00:00","BZN|IT-North","Without sequence","141.2","",""
"07/05/2024 21:00:00 - 07/05/2024 22:00:00","BZN|IT-North","Without sequence","118.0","",""
"07/05/2024 22:00:00 - 07/05/2024 23:00:00","BZN|IT-North","Without sequence","105.0","",""
"07/05/2024 23:00:00 - 08/05/2024 00:00:00","BZN|IT-North","Without sequence","102.38","",""
"08/05/2024 00:00:00 - 08/05/2024 01:00:00","BZN|IT-North","Without sequence","100.0","",""
"08/05/2024 01:00:00 - 08/05/2024 02:00:00","BZN|IT-North","Without sequence","93.8","",""
"08/05/2024 02:00:00 - 08/05/2024 03:00:00","BZN|IT-North","Without sequence","94.97","",""
"08/05/2024 03:00:00 - 08/05/2024 04:00:00","BZN|IT-North","Without sequence","90.0","",""
"08/05/2024 04:00:00 - 08/05/2024 05:00:00","BZN|IT-North","Without sequence","86.04","",""
"08/05/2024 05:00:00 - 08/05/2024 06:00:00","BZN|IT-North","Without sequence","93.6","",""
"08/05/2024 06:00:00 - 08/05/2024 07:00:00","BZN|IT-North","Without sequence","104.5","",""
"08/05/2024 07:00:00 - 08/05/2024 08:00:00","BZN|IT-North","Without sequence","110.78","",""
"08/05/2024 08:00:00 - 08/05/2024 09:00:00","BZN|IT-North","Without sequence","116.45","",""
"08/05/2024 09:00:00 - 08/05/2024 10:00:00","BZN|IT-North","Without sequence","108.02","",""
"08/05/2024 10:00:00 - 08/05/2024 11:00:00","BZN|IT-North","Without sequence","101.99","",""
"08/05/2024 11:00:00 - 08/05/2024 12:00:00","BZN|IT-North","Without sequence","92.0","",""
"08/05/2024 12:00:00 - 08/05/2024 13:00:00","BZN|IT-North","Without sequence","80.0","",""
"08/05/2024 13:00:00 - 08/05/2024 14:00:00","BZN|IT-North","Without sequence","80.0","",""
"08/05/2024 14:00:00 - 08/05/2024 15:00:00","BZN|IT-North","Without sequence","89.21","",""
"08/05/2024 15:00:00 - 08/05/2024 16:00:00","BZN|IT-North","Without sequence","96.0","",""
"08/05/2024 16:00:00 - 08/05/2024 17:00:00","BZN|IT-North","Without sequence","98.5","",""
"08/05/2024 17:00:00 - 08/05/2024 18:00:00","BZN|IT-North","Without sequence","99.1","",""
"08/05/2024 18:00:00 - 08/05/2024 19:00:00","BZN|IT-North","Without sequence","103.0","",""
"08/05/2024 19:00:00 - 08/05/2024 20:00:00","BZN|IT-North","Without sequence","120.0","",""
"08/05/2024 20:00:00 - 08/05/2024 21:00:00","BZN|IT-North","Without sequence","124.13","",""
"08/05/2024 21:00:00 - 08/05/2024 22:00:00","BZN|IT-North","Without sequence","111.46","",""
"08/05/2024 22:00:00 - 08/05/2024 23:00:00","BZN|IT-North","Without sequence","102.0","",""
"08/05/2024 23:00:00 - 09/05/2024 00:00:00","BZN|IT-North","Without sequence","99.97","",""
"09/05/2024 00:00:00 - 09/05/2024 01:00:00","BZN|IT-North","Without sequence","94.32","",""
"09/05/2024 01:00:00 - 09/05/2024 02:00:00","BZN|IT-North","Without sequence","87.42","",""
"09/05/2024 02:00:00 - 09/05/2024 03:00:00","BZN|IT-North","Without sequence","79.54","",""
"09/05/2024 03:00:00 - 09/05/2024 04:00:00","BZN|IT-North","Without sequence","78.9","",""
"09/05/2024 04:00:00 - 09/05/2024 05:00:00","BZN|IT-North","Without sequence","83.6","",""
"09/05/2024 05:00:00 - 09/05/2024 06:00:00","BZN|IT-North","Without sequence","85.53","",""
"09/05/2024 06:00:00 - 09/05/2024 07:00:00","BZN|IT-North","Without sequence","100.25","",""
"09/05/2024 07:00:00 - 09/05/2024 08:00:00","BZN|IT-North","Without sequence","110.0","",""
"09/05/2024 08:00:00 - 09/05/2024 09:00:00","BZN|IT-North","Without sequence","122.65","",""
"09/05/2024 09:00:00 - 09/05/2024 10:00:00","BZN|IT-North","Without sequence","105.0","",""
"09/05/2024 10:00:00 - 09/05/2024 11:00:00","BZN|IT-North","Without sequence","97.5","",""
"09/05/2024 11:00:00 - 09/05/2024 12:00:00","BZN|IT-North","Without sequence","80.0","",""
"09/05/2024 12:00:00 - 09/05/2024 13:00:00","BZN|IT-North","Without sequence","60.0","",""
"09/05/2024 13:00:00 - 09/05/2024 14:00:00","BZN|IT-North","Without sequence","54.9","",""
"09/05/2024 14:00:00 - 09/05/2024 15:00:00","BZN|IT-North","Without sequence","66.1","",""
"09/05/2024 15:00:00 - 09/05/2024 16:00:00","BZN|IT-North","Without sequence","70.0","",""
"09/05/2024 16:00:00 - 09/05/2024 17:00:00","BZN|IT-North","Without sequence","80.0","",""
"09/05/2024 17:00:00 - 09/05/2024 18:00:00","BZN|IT-North","Without sequence","81.1","",""
"09/05/2024 18:00:00 - 09/05/2024 19:00:00","BZN|IT-North","Without sequence","100.0","",""
"09/05/2024 19:00:00 - 09/05/2024 20:00:00","BZN|IT-North","Without sequence","123.35","",""
"09/05/2024 20:00:00 - 09/05/2024 21:00:00","BZN|IT-North","Without sequence","133.81","",""
"09/05/2024 21:00:00 - 09/05/2024 22:00:00","BZN|IT-North","Without sequence","113.32","",""
"09/05/2024 22:00:00 - 09/05/2024 23:00:00","BZN|IT-North","Without sequence","100.0","",""
"09/05/2024 23:00:00 - 10/05/2024 00:00:00","BZN|IT-North","Without sequence","90.1","",""
"10/05/2024 00:00:00 - 10/05/2024 01:00:00","BZN|IT-North","Without sequence","84.0","",""
"10/05/2024 01:00:00 - 10/05/2024 02:00:00","BZN|IT-North","Without sequence","76.59","",""
"10/05/2024 02:00:00 - 10/05/2024 03:00:00","BZN|IT-North","Without sequence","69.41","",""
"10/05/2024 03:00:00 - 10/05/2024 04:00:00","BZN|IT-North","Without sequence","70.59","",""
"10/05/2024 04:00:00 - 10/05/2024 05:00:00","BZN|IT-North","Without sequence","70.0","",""
"10/05/2024 05:00:00 - 10/05/2024 06:00:00","BZN|IT-North","Without sequence","83.36","",""
"10/05/2024 06:00:00 - 10/05/2024 07:00:00","BZN|IT-North","Without sequence","99.66","",""
"10/05/2024 07:00:00 - 10/05/2024 08:00:00","BZN|IT-North","Without sequence","114.11","",""
"10/05/2024 08:00:00 - 10/05/2024 09:00:00","BZN|IT-North","Without sequence","114.11","",""
"10/05/2024 09:00:00 - 10/05/2024 10:00:00","BZN|IT-North","Without sequence","90.03","",""
"10/05/2024 10:00:00 - 10/05/2024 11:00:00","BZN|IT-North","Without sequence","77.3","",""
"10/05/2024 11:00:00 - 10/05/2024 12:00:00","BZN|IT-North","Without sequence","71.0","",""
"10/05/2024 12:00:00 - 10/05/2024 13:00:00","BZN|IT-North","Without sequence","46.9","",""
"10/05/2024 13:00:00 - 10/05/2024 14:00:00","BZN|IT-North","Without sequence","25.0","",""
"10/05/2024 14:00:00 - 10/05/2024 15:00:00","BZN|IT-North","Without sequence","43.0","",""
"10/05/2024 15:00:00 - 10/05/2024 16:00:00","BZN|IT-North","Without sequence","35.0","",""
"10/05/2024 16:00:00 - 10/05/2024 17:00:00","BZN|IT-North","Without sequence","60.0","",""
"10/05/2024 17:00:00 - 10/05/2024 18:00:00","BZN|IT-North","Without sequence","77.84","",""
"10/05/2024 18:00:00 - 10/05/2024 19:00:00","BZN|IT-North","Without sequence","96.92","",""
"10/05/2024 19:00:00 - 10/05/2024 20:00:00","BZN|IT-North","Without sequence","123.33","",""
"10/05/2024 20:00:00 - 10/05/2024 21:00:00","BZN|IT-North","Without sequence","136.21","",""
"10/05/2024 21:00:00 - 10/05/2024 22:00:00","BZN|IT-North","Without sequence","117.94","",""
"10/05/2024 22:00:00 - 10/05/2024 23:00:00","BZN|IT-North","Without sequence","100.0","",""
"10/05/2024 23:00:00 - 11/05/2024 00:00:00","BZN|IT-North","Without sequence","97.0","",""
"11/05/2024 00:00:00 - 11/05/2024 01:00:00","BZN|IT-North","Without sequence","95.0","",""
"11/05/2024 01:00:00 - 11/05/2024 02:00:00","BZN|IT-North","Without sequence","89.0","",""
"11/05/2024 02:00:00 - 11/05/2024 03:00:00","BZN|IT-North","Without sequence","85.0","",""
"11/05/2024 03:00:00 - 11/05/2024 04:00:00","BZN|IT-North","Without sequence","82.7","",""
"11/05/2024 04:00:00 - 11/05/2024 05:00:00","BZN|IT-North","Without sequence","83.04","",""
"11/05/2024 05:00:00 - 11/05/2024 06:00:00","BZN|IT-North","Without sequence","83.3","",""
"11/05/2024 06:00:00 - 11/05/2024 07:00:00","BZN|IT-North","Without sequence","85.0","",""
"11/05/2024 07:00:00 - 11/05/2024 08:00:00","BZN|IT-North","Without sequence","90.1","",""
"11/05/2024 08:00:00 - 11/05/2024 09:00:00","BZN|IT-North","Without sequence","96.3","",""
"11/05/2024 09:00:00 - 11/05/2024 10:00:00","BZN|IT-North","Without sequence","90.0","",""
"11/05/2024 10:00:00 - 11/05/2024 11:00:00","BZN|IT-North","Without sequence","70.0","",""
"11/05/2024 11:00:00 - 11/05/2024 12:00:00","BZN|IT-North","Without sequence","60.0","",""
"11/05/2024 12:00:00 - 11/05/2024 13:00:00","BZN|IT-North","Without sequence","15.0","",""
"11/05/2024 13:00:00 - 11/05/2024 14:00:00","BZN|IT-North","Without sequence","15.16","",""
"11/05/2024 14:00:00 - 11/05/2024 15:00:00","BZN|IT-North","Without sequence","15.0","",""
"11/05/2024 15:00:00 - 11/05/2024 16:00:00","BZN|IT-North","Without sequence","25.0","",""
